account_id,txn_count,total_amount,fraud_signal_count,risk_event_count,incoming_count,outgoing_count,first_step,last_step,fraud_rate,risk_rate,activity_score,activity_band,suspicion_score
C1788315508,11,2148816.98,0,10,11,0,204,405,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1788972693,11,1491708.71,0,10,11,0,226,398,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1789472940,11,1645827.39,0,10,11,0,139,405,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C179237007,11,1747046.04,0,10,11,0,19,379,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1792617690,11,1104806.44,0,10,11,0,12,307,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1794850083,11,2625288.71,0,10,11,0,136,396,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1795188899,11,4189392.09,0,10,11,0,260,597,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C179928014,11,2649077.23,0,10,11,0,180,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1802701412,11,1241164.59,0,10,11,0,180,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1809577238,11,1068539.86,0,10,11,0,137,347,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1810601583,11,1761958.1,0,10,11,0,178,382,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1810924451,11,2444030.25,0,10,11,0,210,681,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1810994579,11,4274187.83,0,10,11,0,160,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1811241040,11,2141611.27,0,10,11,0,203,351,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1811616461,11,7068569.24,0,10,11,0,139,400,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1811717567,11,1807078.14,0,10,11,0,134,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1814198175,11,1830972.1,0,10,11,0,157,346,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1818046030,11,2338704.35,0,10,11,0,159,371,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1818313493,11,3417811.91,0,10,11,0,133,355,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1820030475,11,1668300.47,0,10,11,0,212,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1823296809,11,1047517.47,0,10,11,0,182,376,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1823913606,11,1108258.32,0,10,11,0,136,348,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1825212297,11,1770716.06,0,10,11,0,153,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1825773117,11,1716541.8,0,10,11,0,14,177,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1830113737,11,2121898.96,0,10,11,0,203,380,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1830154679,11,2425252.46,0,10,11,0,155,478,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1830709958,11,1600529.98,0,10,11,0,42,687,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1833408524,11,859460.65,0,10,11,0,160,540,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1833834756,11,1050197.17,0,10,11,0,133,588,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C183484463,11,786702.87,0,10,11,0,162,400,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1835568274,11,1364026.88,0,10,11,0,15,201,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1835595063,11,2812488.22,0,10,11,0,44,299,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1836924745,11,1469367.35,0,10,11,0,40,582,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1837146339,11,1140324.06,0,10,11,0,35,353,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C18392224,11,1985573.23,0,10,11,0,44,428,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C184100944,11,1890182.87,0,10,11,0,18,398,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1842614475,11,1503670.38,0,10,11,0,225,359,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1846191026,11,3201764.63,0,10,11,0,201,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1846390198,11,1208066.03,0,10,11,0,44,369,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1851145531,11,2021657.7,0,10,11,0,137,684,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1851639220,11,1696415.05,0,10,11,0,18,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1853087244,11,1752381.66,0,10,11,0,135,705,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1854695404,11,1165960.79,0,10,11,0,43,314,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C185475083,11,1490620.05,0,10,11,0,139,326,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1856351460,11,1347186.07,0,10,11,0,44,352,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1856700290,11,1334024.2,0,10,11,0,186,614,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C185709029,11,1571324.3,0,10,11,0,177,428,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1857297434,11,3010209.83,0,10,11,0,229,544,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C185826737,11,1272707.13,0,10,11,0,153,404,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1859813343,11,8586002.99,0,10,11,0,134,254,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1859851101,11,2307706.34,0,10,11,0,166,617,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1859957885,11,14917337.0,0,10,11,0,309,695,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1861460222,11,1572057.3,0,10,11,0,155,514,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1861517711,11,3532553.93,0,10,11,0,180,586,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1868990442,11,2188672.36,0,10,11,0,202,527,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1869047774,11,1065599.03,0,10,10,1,161,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C18698275,11,1678374.43,0,10,11,0,41,321,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1873930290,11,1702921.88,0,10,11,0,156,350,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C187435831,11,1411953.73,0,10,11,0,37,548,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1874481621,11,1263449.9,0,10,11,0,33,397,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1874583762,11,1606099.3,0,10,11,0,140,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1874584812,11,1112496.53,0,10,11,0,162,381,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1875299291,11,943377.02,0,10,11,0,37,404,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1876418861,11,1308854.63,0,10,11,0,136,709,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1876468938,11,3041093.49,0,10,11,0,252,549,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1878436479,11,1642636.69,0,10,11,0,260,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1879782596,11,1500597.97,0,10,11,0,232,692,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1881337132,11,1733412.68,0,10,11,0,133,471,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1883389900,11,1954876.92,0,10,11,0,187,406,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1883589199,11,1702452.65,0,10,11,0,39,587,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1883617251,11,2542432.97,0,10,11,0,138,492,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1884460769,11,1793234.82,0,10,11,0,187,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1884887042,11,1602693.64,0,10,11,0,234,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1885156990,11,1420355.8,0,10,11,0,162,324,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1885363135,11,1082704.94,0,10,11,0,16,687,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1889570719,11,1725734.65,0,10,11,0,140,540,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1891540990,11,8195996.92,0,10,11,0,43,347,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1891974091,11,1471869.39,0,10,11,0,17,544,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1892823258,11,1978077.82,0,10,11,0,180,690,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1894746389,11,4140399.63,0,10,11,0,168,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1896992778,11,3025223.53,0,10,11,0,158,375,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1898679125,11,1751274.75,0,10,11,0,134,352,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1898702999,11,989898.39,0,10,11,0,163,690,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1900940793,11,3066812.79,0,10,11,0,229,594,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C19020902,11,1795105.83,0,10,11,0,17,250,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1902491379,11,1328513.35,0,10,11,0,204,503,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1903061368,11,1003063.05,0,10,11,0,140,405,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1903918243,11,2448023.89,0,10,11,0,19,408,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1903948319,11,3884830.73,0,10,11,0,185,379,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1904991036,11,1044083.77,0,10,11,0,19,394,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1906159233,11,18598764.87,0,10,11,0,159,353,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1906272525,11,1551954.18,0,10,11,0,183,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1906544214,11,1948643.02,0,10,11,0,161,520,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C19082266,11,2001884.91,0,10,11,0,135,378,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1908863781,11,1618192.75,0,10,11,0,204,426,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1909346427,11,1078083.45,0,10,11,0,38,282,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1910967341,11,1739430.18,0,10,11,0,35,306,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1916029896,11,3205976.08,0,10,11,0,183,518,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1916090792,11,884612.12,0,10,11,0,43,396,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1916429110,11,2058250.58,0,10,11,0,43,354,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1918185342,11,1629685.54,0,10,11,0,16,306,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1918662405,11,2852891.97,0,10,11,0,131,587,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1919885399,11,2216240.33,0,10,10,1,132,349,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1920297148,11,1253944.62,0,10,11,0,135,256,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1921054350,11,2583845.52,0,10,11,0,179,661,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1921549255,11,2553390.59,0,10,11,0,202,637,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1922708738,11,1727918.02,0,10,11,0,183,493,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C192302007,11,1761978.25,0,10,11,0,204,396,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1923559860,11,2382778.12,0,10,11,0,193,661,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1924758293,11,2143917.7,0,10,11,0,186,397,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1928103130,11,2056062.15,0,10,11,0,180,405,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1931732275,11,1742975.75,0,10,11,0,20,372,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1932767010,11,1376711.82,0,10,11,0,20,329,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1932771198,11,2638860.02,0,10,11,0,187,379,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1934847671,11,1931485.79,0,10,11,0,155,642,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1936277610,11,2195690.36,0,10,11,0,187,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1937225453,11,1649451.97,0,10,11,0,41,278,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C193774946,11,3776027.27,0,10,11,0,139,548,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1938071893,11,1569713.81,0,10,11,0,35,398,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1939541480,11,2463939.32,0,10,11,0,235,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1939780419,11,2034124.56,0,10,11,0,35,449,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1944756410,11,1431849.79,0,10,11,0,15,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1946145405,11,1095192.77,0,10,11,0,41,594,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1946622778,11,5766745.77,0,10,11,0,226,688,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1947682964,11,26856629.34,0,10,11,0,159,328,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1949529206,11,2260471.14,0,10,11,0,185,378,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1950021795,11,4055368.54,0,10,11,0,136,374,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1954537655,11,1409541.02,0,10,11,0,153,596,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1954743066,11,3040408.88,0,10,11,0,41,400,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1957063937,11,2327126.12,0,10,11,0,203,406,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1957581300,11,1119523.13,0,10,11,0,36,403,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1958400402,11,3299925.12,0,10,11,0,282,692,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1960622204,11,2597361.26,0,10,11,0,208,688,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C196233381,11,1378790.91,0,10,10,1,185,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1967282442,11,5362983.66,0,10,11,0,188,403,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1968031190,11,1360568.2,0,10,11,0,231,380,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C196830887,11,2491079.59,0,10,11,0,16,469,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1969200805,11,2994311.37,0,10,11,0,16,253,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1969496705,11,1899901.5,0,10,11,0,95,692,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1974004135,11,1851048.71,0,10,11,0,201,476,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1975743603,11,1021831.14,0,10,11,0,16,284,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1975812207,11,1800459.57,0,10,11,0,41,347,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C197777484,11,2219276.81,0,10,11,0,206,546,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1978135297,11,2288746.92,0,10,11,0,181,692,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C19803186,11,2914816.22,0,10,11,0,275,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1981505821,11,1576402.69,0,10,11,0,159,691,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1982190798,11,1519875.05,0,10,11,0,142,688,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1984266814,11,2287539.03,0,10,11,0,133,260,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1985823348,11,2923950.85,0,10,11,0,139,399,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1989649279,11,2078888.22,0,10,11,0,254,469,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1990151041,11,1217152.04,0,10,11,0,132,370,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C199066472,11,2968733.08,0,10,11,0,96,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1994971777,11,1852295.94,0,10,10,1,132,596,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1995095827,11,579490.35,0,10,11,0,39,544,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C1997007597,11,2047009.86,0,10,11,0,185,474,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2001179259,11,1192427.67,0,10,11,0,163,377,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2002037225,11,5744751.17,0,10,11,0,231,687,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2003893780,11,3032332.74,0,10,11,0,183,687,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2005545286,11,1987568.44,0,10,11,0,136,375,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2005682304,11,1324820.49,0,10,11,0,20,283,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2005840090,11,3301781.65,0,10,11,0,183,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2006091388,11,2876682.99,0,10,11,0,18,283,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2008063588,11,1597338.81,0,10,11,0,154,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2010233377,11,2459983.72,0,10,11,0,155,331,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2010341163,11,2263551.52,0,10,11,0,185,544,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2010694285,11,2187848.74,0,10,11,0,209,681,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2017839894,11,1947570.78,0,10,11,0,39,547,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2018183128,11,1214027.6,0,10,11,0,37,323,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2020994335,11,1000041.26,0,10,11,0,44,526,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2021142124,11,1955475.36,0,10,11,0,154,325,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2022375592,11,2247215.95,0,10,11,0,44,356,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2023658044,11,2918357.61,0,10,11,0,137,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2024705998,11,5813702.89,0,10,11,0,133,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2026358885,11,1187165.6,0,10,11,0,133,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2026983260,11,1174725.82,0,10,11,0,35,375,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2028847531,11,2071625.08,0,10,11,0,43,405,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2029373905,11,2676374.44,0,10,11,0,188,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2029515964,11,2629137.84,0,10,11,0,136,372,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2032657333,11,1321559.86,0,10,11,0,129,400,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2034054159,11,1354675.74,0,10,11,0,13,304,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2035432473,11,1811105.78,0,10,11,0,131,690,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2037355422,11,2380121.45,0,10,11,0,132,380,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2038144073,11,2924748.41,0,10,11,0,256,420,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2038274284,11,2136641.34,0,10,11,0,186,688,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2039126977,11,2417011.66,0,10,11,0,181,401,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C204078143,11,1088204.56,0,10,11,0,17,404,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2042808553,11,1665631.0,0,10,11,0,42,375,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2043345178,11,2124400.06,0,10,11,0,41,686,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2044564657,11,2640175.95,0,10,11,0,207,692,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2046528818,11,1667976.6,0,10,11,0,14,228,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2046893389,11,1386053.13,0,10,11,0,163,659,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2046966529,11,3032388.95,0,10,11,0,140,416,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C204726580,11,1765987.33,0,10,11,0,37,393,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2050229306,11,2216170.89,0,10,11,0,136,487,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2054709682,11,2182392.08,0,10,11,0,155,448,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2058826386,11,1570539.0,0,10,11,0,39,302,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2059358282,11,1051370.29,0,10,11,0,137,309,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2062099062,11,4862438.66,0,10,11,0,253,592,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2062484879,11,1629174.56,0,10,11,0,277,404,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2066035844,11,3080362.05,0,10,11,0,206,384,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2066489187,11,2599689.89,0,10,11,0,134,397,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2067180708,11,1991737.94,0,10,11,0,186,396,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2067868260,11,1409863.46,0,10,11,0,188,380,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2068592959,11,2351893.93,0,10,11,0,141,396,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2069397087,11,4419797.47,0,10,11,0,226,571,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2069737812,11,23452093.86,0,10,11,0,305,590,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2072577548,11,1624051.4,0,10,11,0,132,354,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2074106253,11,2216207.24,0,10,11,0,139,439,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2075362104,11,1488234.51,0,10,11,0,154,397,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2075605215,11,2186639.82,0,10,11,0,157,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2075708529,11,1039566.11,0,10,11,0,132,429,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C207698497,11,1139451.33,0,10,11,0,45,232,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2077206768,11,2144369.13,0,10,11,0,209,406,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2078267088,11,1314901.6,0,10,11,0,132,380,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2078568712,11,2213264.26,0,10,11,0,179,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2078827609,11,3821147.78,0,10,11,0,160,546,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2081474170,11,1249148.25,0,10,11,0,133,544,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2081602340,11,2138968.12,0,10,11,0,254,402,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2083771919,11,1682603.09,0,10,11,0,135,403,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2084105995,11,2150301.68,0,10,11,0,33,305,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2084178434,11,1935149.86,0,10,11,0,139,403,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2085029714,11,1193363.07,0,10,11,0,18,403,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2085142919,11,2316671.95,0,10,11,0,40,522,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C208893673,11,1523614.72,0,10,11,0,33,592,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2090750524,11,1451034.5,0,10,11,0,138,546,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2090857788,11,2094087.71,0,10,11,0,37,659,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2091276436,11,978620.59,0,10,11,0,131,284,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2091668636,11,2041496.88,0,10,11,0,132,394,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C209452692,11,1674375.65,0,10,11,0,212,351,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2095550639,11,1731122.29,0,10,11,0,185,397,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2097655572,11,1148835.8,0,10,11,0,183,428,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
C2098143153,11,2229127.98,0,10,11,0,253,540,0.0,0.909090909090909,0.507234727666476,Low Activity,0.32345074549392
