nameDest,fraud_txn_count,fraud_amount,unique_senders
C238575749,1,115461.48,1
C1434520582,1,115461.48,1
C1970886312,1,115125.3,1
C1546609345,1,115125.3,1
C544794295,1,115085.31,1
C1919218526,1,115085.31,1
C804873072,1,114889.61,1
C546104112,1,114889.61,1
C758149808,1,114864.37,1
C2041696205,1,114864.37,1
C377777926,1,114827.36,1
C1362630916,1,114827.36,1
C532073987,1,114743.39,1
C1691662362,1,114743.39,1
C548495641,1,114627.08,1
C1387515555,1,114627.08,1
C1196711051,1,114490.39,1
C1060799549,1,114490.39,1
C209796396,1,114483.78,1
C1235106640,1,114483.78,1
C1798936808,1,114339.1,1
C1385287774,1,114339.1,1
C1982709686,1,114308.2,1
C1419412213,1,114308.2,1
C1959262781,1,114253.58,1
C1066960436,1,114253.58,1
C894811944,1,114169.66,1
C685365077,1,114169.66,1
C1738374799,1,114149.44,1
C1367473638,1,114149.44,1
C68578357,1,114017.19,1
C1508275623,1,114017.19,1
C2051766253,1,113921.02,1
C197409324,1,113921.02,1
C631818291,1,113829.89,1
C50502894,1,113829.89,1
C751692069,1,113687.0,1
C1223894198,1,113687.0,1
C839259296,1,113614.57,1
C1742051679,1,113614.57,1
C1980457812,1,113447.92,1
C1675116144,1,113447.92,1
C752204591,1,113360.8,1
C410972619,1,113360.8,1
C895376277,1,113338.99,1
C1045024523,1,113338.99,1
C506139179,1,113336.41,1
C1519560642,1,113336.41,1
C601864422,1,113309.55,1
C471979620,1,113309.55,1
C700261838,1,113273.1,1
C1005714733,1,113273.1,1
C1897016446,1,112988.36,1
C1857609531,1,112988.36,1
C2018087281,1,112958.85,1
C1783916245,1,112958.85,1
C963685375,1,112835.43,1
C792542501,1,112835.43,1
C670042954,1,112668.54,1
C487582896,1,112668.54,1
C1804497744,1,112656.24,1
C1654926688,1,112656.24,1
C179706450,1,112486.46,1
C1902434335,1,112363.33,1
C1072775403,1,112363.33,1
C708118422,1,112280.88,1
C308195819,1,111764.7,1
C1645485854,1,111764.7,1
C948382009,1,111467.61,1
C1483387344,1,111467.61,1
C1541089599,1,111033.79,1
C1203444656,1,111033.79,1
C949239257,1,110528.53,1
C1002952732,1,110528.53,1
C846435560,1,110457.0,1
C1839671644,1,110457.0,1
C814296672,1,110344.11,1
C329210788,1,110344.11,1
C408634115,1,109525.67,1
C1035427073,1,109525.67,1
C337579043,1,109401.88,1
C1806203979,1,109401.88,1
C1679780828,1,109028.8,1
C1502942700,1,109028.8,1
C724702929,1,109008.53,1
C1615265325,1,109008.53,1
C254515783,1,108994.49,1
C1022058652,1,108994.49,1
C1779832819,1,108783.2,1
C1294736725,1,108783.2,1
C71110217,1,108779.53,1
C188272738,1,108779.53,1
C48282627,1,108755.28,1
C249062179,1,108755.28,1
C293709567,1,108560.06,1
C1904675191,1,108560.06,1
C2097692432,1,108240.74,1
C1533222283,1,108240.74,1
C831415203,1,108213.6,1
C810627720,1,108213.6,1
C816944286,1,107834.85,1
C63022697,1,107834.85,1
C968531145,1,107773.49,1
C270375529,1,107773.49,1
C237935260,1,107732.98,1
C1517484697,1,107732.98,1
C43570912,1,107363.54,1
C1072661124,1,107363.54,1
C2138212554,1,107351.33,1
C1822662997,1,107351.33,1
C937316720,1,107320.81,1
C1535674446,1,107320.81,1
C390359674,1,107246.03,1
C1050312634,1,107246.03,1
C1824138036,1,107188.41,1
C1021456304,1,107188.41,1
C355360625,1,107128.17,1
C1550443264,1,107128.17,1
C332712449,1,106850.22,1
C1278604437,1,106850.22,1
C1721123113,1,106681.18,1
C1298333161,1,106681.18,1
C431559844,1,106673.26,1
C2119441360,1,106673.26,1
C297867369,1,106654.67,1
C219723061,1,106654.67,1
C1932810385,1,106642.43,1
C1753584812,1,106642.43,1
C278215975,1,106601.15,1
C113727992,1,106601.15,1
C746130258,1,106596.14,1
C107263754,1,106596.14,1
C291162245,1,106584.32,1
C2000713595,1,106584.32,1
C597435768,1,106460.7,1
C1583623584,1,106460.7,1
C490606364,1,106434.23,1
C1867808615,1,106434.23,1
C775257177,1,106290.68,1
C742240687,1,106290.68,1
C350986885,1,105903.18,1
C1155351357,1,105903.18,1
C294852221,1,105861.07,1
C152930989,1,105861.07,1
C959776008,1,105859.41,1
C1506005745,1,105859.41,1
C650299335,1,105733.45,1
C1550187391,1,105733.45,1
C849805012,1,105491.11,1
C1068795979,1,105491.11,1
C19292778,1,105269.81,1
C1345723287,1,105269.81,1
C1432077169,1,105097.16,1
C119014048,1,105097.16,1
C70652634,1,105080.35,1
C671140271,1,105080.35,1
C621663353,1,104957.85,1
C2049190094,1,104957.85,1
C2101227966,1,104171.37,1
C203735779,1,104171.37,1
C837253504,1,103949.5,1
C1711150495,1,103949.5,1
C862778283,1,103909.1,1
C1134805695,1,103909.1,1
C1347548584,1,103368.58,1
C1173174828,1,103368.58,1
C911664273,1,103124.43,1
C1795673999,1,103124.43,1
C858355764,1,103078.52,1
C728668261,1,103078.52,1
C761769299,1,103056.0,1
C1389963224,1,103056.0,1
C759846487,1,103053.5,1
C2136380114,1,103053.5,1
C1663207814,1,102945.99,1
C1626596200,1,102945.99,1
C908283595,1,102750.55,1
C1084363667,1,102750.55,1
C1921981173,1,102660.35,1
C1661818844,1,102660.35,1
C95792829,1,102464.68,1
C1595540217,1,102464.68,1
C345453750,1,102371.12,1
C1944707088,1,102371.12,1
C993674032,1,102256.57,1
C521981840,1,102256.57,1
C949501581,1,102229.91,1
C1344630204,1,102229.91,1
C1571003117,1,102009.37,1
C1044221964,1,102009.37,1
C544677509,1,101903.69,1
C1977391812,1,101903.69,1
C581841724,1,101515.68,1
C113661013,1,101515.68,1
C898783752,1,101408.84,1
C1526938808,1,101408.84,1
C86900925,1,101392.92,1
C486861418,1,101392.92,1
C772067797,1,101081.12,1
C359505480,1,101081.12,1
C463938761,1,101013.32,1
C1874406892,1,101013.32,1
C503182041,1,100840.93,1
C1902905747,1,100840.93,1
C693486169,1,100762.66,1
C515991541,1,100762.66,1
C1628647605,1,100433.21,1
C1468294799,1,100433.21,1
C307821944,1,100109.03,1
C1082903633,1,100109.03,1
C587386073,1,99808.45,1
C467980258,1,99808.45,1
C608557779,1,99804.21,1
C1679076725,1,99804.21,1
C987180793,1,99793.9,1
C892594669,1,99793.9,1
C258696334,1,99656.93,1
C1339104095,1,99656.93,1
C843527352,1,99458.21,1
C1947200265,1,99458.21,1
C590920487,1,99316.36,1
C1178212988,1,99316.36,1
C1492417626,1,99168.97,1
C1422044374,1,99168.97,1
C603653180,1,99165.12,1
C329394492,1,99165.12,1
C253226648,1,99139.27,1
C1984865103,1,99139.27,1
C908334947,1,98918.12,1
C311901651,1,98918.12,1
C1535626226,1,98897.07,1
C1376329806,1,98897.07,1
C489315862,1,98736.52,1
C1874416454,1,98736.52,1
C280090898,1,98692.72,1
C1665025289,1,98692.72,1
C1491818323,1,98634.75,1
C12493912,1,98634.75,1
C62219962,1,98533.36,1
C1790666216,1,98533.36,1
C677305975,1,98099.07,1
C423322656,1,98099.07,1
C2076838677,1,98086.09,1
C1180721612,1,98086.09,1
C2037283628,1,98050.29,1
C1588665319,1,98050.29,1
C410264371,1,97091.24,1
C1248865150,1,97091.24,1
C817819913,1,96989.06,1
C1959379782,1,96989.06,1
C74177098,1,96640.12,1
C505855307,1,96640.12,1
C359717577,1,96474.91,1
C1435664818,1,96474.91,1
C397888412,1,96286.54,1
C1394632446,1,96286.54,1
C1720721903,1,95428.32,1
C657935112,1,95348.33,1
C1027684091,1,95348.33,1
C967833136,1,95267.81,1
C1274877827,1,95267.81,1
C924123297,1,95235.46,1
C2000632199,1,95235.46,1
C2133878060,1,95105.01,1
C1040142745,1,95105.01,1
C623604516,1,95064.86,1
C2147250733,1,95064.86,1
C282454606,1,94613.12,1
C2083130101,1,94613.12,1
C793233839,1,94431.98,1
C2076547947,1,94431.98,1
C421443093,1,94372.61,1
C1676513288,1,94261.84,1
C1496631599,1,94261.84,1
C298210338,1,93884.26,1
C217954795,1,93884.26,1
C2104652067,1,93810.76,1
C1262577882,1,93810.76,1
C247181868,1,93732.16,1
C1985339190,1,93732.16,1
C450794008,1,93708.08,1
C37447993,1,93708.08,1
C220373789,1,93581.19,1
C1013301931,1,93581.19,1
C678733325,1,93483.23,1
C2085820540,1,93483.23,1
C977089472,1,93459.89,1
C1076725693,1,93459.89,1
C871887337,1,93253.25,1
C1413631677,1,93253.25,1
C839403720,1,93083.27,1
C2067685892,1,93083.27,1
C570188819,1,92735.71,1
C413722554,1,92735.71,1
C1727290928,1,92641.52,1
C153727053,1,92641.52,1
C495812513,1,92545.17,1
C1147986175,1,92545.17,1
C1868659811,1,92145.4,1
C1630824313,1,92145.4,1
C202555982,1,92057.19,1
C1243210934,1,92057.19,1
C254188443,1,92043.22,1
C1769542876,1,92043.22,1
C856589139,1,92001.22,1
C332333924,1,92001.22,1
C696774092,1,91882.6,1
C1901879882,1,91882.6,1
C415375205,1,91691.75,1
C1966998418,1,91691.75,1
C1495941646,1,91655.26,1
C1156197482,1,91655.26,1
C1407010141,1,91637.51,1
C1191948500,1,91637.51,1
C467148053,1,90915.0,1
C1111485677,1,90915.0,1
C248812061,1,90346.05,1
C1902927985,1,90346.05,1
C1303889891,1,90204.54,1
C1254182177,1,90204.54,1
C514777944,1,90026.9,1
C1303144727,1,90026.9,1
C729066326,1,89846.18,1
C567213165,1,89846.18,1
C101606324,1,89845.29,1
C209740901,1,89657.36,1
C1638592349,1,89657.36,1
C2048578791,1,89631.24,1
C1748042844,1,89631.24,1
C987355544,1,89596.79,1
C1154746832,1,89596.79,1
C1460548505,1,89571.46,1
C91936186,1,89303.18,1
C1033435572,1,89303.18,1
C621322132,1,89014.32,1
C2076906949,1,89014.32,1
C997271871,1,88748.63,1
C655242288,1,88748.63,1
C1743229382,1,88649.1,1
C1425524479,1,88649.1,1
C697909635,1,88424.06,1
C1378618834,1,88424.06,1
C2046106901,1,88099.88,1
C1246176741,1,88099.88,1
C757947873,1,87999.25,1
C559467589,1,87698.36,1
C2115677481,1,87698.36,1
C923245844,1,87660.69,1
C885540169,1,87660.69,1
C1831197115,1,87622.5,1
C1148930688,1,87622.5,1
C601150509,1,87541.41,1
C452558889,1,87541.41,1
C419461239,1,87438.83,1
C373099363,1,87438.83,1
C698487016,1,87381.78,1
C369327897,1,87381.78,1
C452349512,1,87219.11,1
C1380927357,1,87219.11,1
C959315595,1,87167.88,1
C2032615769,1,87167.88,1
C605981144,1,86848.88,1
C2050121907,1,86848.88,1
C185244782,1,86258.11,1
C1764741760,1,86258.11,1
C764101152,1,86170.94,1
C192831287,1,86170.94,1
C1653796300,1,86111.65,1
C1122913595,1,86111.65,1
C560041895,1,86070.17,1
C1191544932,1,86070.17,1
C942119622,1,86002.09,1
C1320785064,1,86002.09,1
C766485430,1,85637.08,1
C1098977292,1,85637.08,1
C1851184528,1,85408.24,1
C1236162256,1,85408.24,1
C527482085,1,85354.69,1
C382431057,1,85354.69,1
C305321296,1,85303.24,1
C1330770993,1,85303.24,1
C2119235078,1,85113.85,1
C1814482000,1,85113.85,1
C1622163185,1,85017.99,1
C1506966861,1,85017.99,1
C1971161098,1,84771.55,1
C1305397370,1,84771.55,1
C587388242,1,84703.87,1
C239391971,1,84703.87,1
C540530453,1,84480.05,1
C241184394,1,84480.05,1
C250821807,1,84312.29,1
C1947737398,1,84312.29,1
C622968772,1,84196.79,1
C299259350,1,84196.79,1
C893760523,1,84174.31,1
C2119229294,1,84174.31,1
C224273997,1,84007.22,1
C1006401921,1,84007.22,1
C898953864,1,82971.91,1
C509018542,1,82971.91,1
C590051909,1,82869.09,1
C275663782,1,82869.09,1
C1737223057,1,82806.2,1
C1480756205,1,82806.2,1
C1405076025,1,82767.31,1
C133385139,1,82767.31,1
C1774300494,1,82764.07,1
C165280484,1,82764.07,1
C314896314,1,82750.0,1
C199658774,1,82750.0,1
C778090649,1,82665.47,1
C2119966588,1,82665.47,1
C478014939,1,82648.3,1
C1799501138,1,82648.3,1
C4388262,1,82535.57,1
C1827585745,1,82535.57,1
C1407664911,1,82527.13,1
C1208558259,1,82527.13,1
C911165143,1,82504.16,1
C519616178,1,82504.16,1
C815628563,1,82209.71,1
C2066467731,1,82209.71,1
C299512906,1,82112.74,1
C1324801555,1,82112.74,1
C9901046,1,81867.07,1
C2064372710,1,81867.07,1
C526174668,1,81814.51,1
C1241749238,1,81814.51,1
C538679361,1,81677.17,1
C1291785655,1,81677.17,1
C1611688554,1,81278.73,1
C940142148,1,81244.31,1
C767985950,1,81244.31,1
C364331020,1,81216.23,1
C1990779832,1,81216.23,1
C582821182,1,80885.48,1
C1529468994,1,80885.48,1
C2086699676,1,80800.21,1
C1150452226,1,80800.21,1
C909134894,1,80397.86,1
C1153377397,1,80397.86,1
C753706264,1,80336.26,1
C1614002378,1,80336.26,1
C1976548052,1,79938.47,1
C1266885726,1,79938.47,1
C1874670723,1,79717.14,1
C1824298603,1,79717.14,1
C701219396,1,79712.37,1
C290202639,1,79712.37,1
C93455814,1,79594.91,1
C1488768076,1,79594.91,1
C547672572,1,79581.24,1
C1490705350,1,79581.24,1
C1911772195,1,79446.06,1
C1491493728,1,79446.06,1
C795372753,1,79441.66,1
C36534041,1,79441.66,1
C973123570,1,79323.25,1
C2113418561,1,79323.25,1
C431840204,1,79076.14,1
C1368378517,1,79076.14,1
C1226285099,1,79039.81,1
C385289629,1,79031.41,1
C354861131,1,79031.41,1
C717942686,1,78810.3,1
C1780087922,1,78810.3,1
C2123466960,1,78741.64,1
C1402138462,1,78741.64,1
C1789053993,1,78357.77,1
C1220198198,1,78357.77,1
C200964845,1,78028.89,1
C1203351352,1,78028.89,1
C312865842,1,77773.14,1
C2060664104,1,77773.14,1
C341763133,1,77710.4,1
C1523557746,1,77710.4,1
C211860517,1,76960.91,1
C205627082,1,76960.91,1
C78561633,1,76732.89,1
C420728464,1,76732.89,1
C587506100,1,76646.05,1
C110048242,1,76646.05,1
C2036177747,1,76642.85,1
C1564124354,1,76642.85,1
C756075054,1,76640.82,1
C233158023,1,76640.82,1
C870778014,1,76582.23,1
C2131209365,1,76582.23,1
C881850638,1,76548.48,1
C2016906281,1,76548.48,1
C1787012776,1,76200.04,1
C1713255424,1,76200.04,1
C1784771871,1,76133.19,1
C1258331741,1,76133.19,1
C1561593224,1,75734.99,1
C757180860,1,75708.87,1
C1387152188,1,75708.87,1
C381855260,1,75659.33,1
C1577384296,1,75659.33,1
C1609209169,1,75480.15,1
C1538735,1,75480.15,1
C933913853,1,75113.49,1
C1798476342,1,75113.49,1
C887702391,1,74921.74,1
C2116852937,1,74921.74,1
C682036673,1,74854.93,1
C1073858020,1,74854.93,1
C313857348,1,74804.24,1
C1699565892,1,74804.24,1
C2104621109,1,74709.4,1
C1650736473,1,74709.4,1
C450042361,1,74581.07,1
C1628153778,1,74581.07,1
C99638718,1,74447.11,1
C1258404685,1,74447.11,1
C1164535816,1,74436.56,1
C1086411656,1,74436.56,1
C570435842,1,74177.92,1
C1027008059,1,74177.92,1
C755568300,1,74076.48,1
C1147163702,1,74076.48,1
C2035661541,1,73946.79,1
C1543571230,1,73946.79,1
C641860418,1,73929.99,1
C343919931,1,73929.99,1
C716157747,1,73599.57,1
C1604656634,1,73599.57,1
C1985866614,1,73561.74,1
C1058934760,1,73561.74,1
C80114105,1,73486.8,1
C301912677,1,73486.8,1
C710448547,1,73328.47,1
C1915328569,1,73328.47,1
C301882275,1,73110.82,1
C1237294806,1,73110.82,1
C1039637819,1,73064.41,1
C1014517365,1,73064.41,1
C1359285806,1,73053.41,1
C1254045006,1,73053.41,1
C2051261530,1,73051.02,1
C1444289566,1,73051.02,1
C262328593,1,72955.08,1
C1880386653,1,72955.08,1
C286946367,1,72901.03,1
C1818578637,1,72901.03,1
C1836993798,1,72878.02,1
C124815861,1,72878.02,1
C1607889620,1,72782.82,1
C141288086,1,72782.82,1
C253218862,1,72665.95,1
C1800302951,1,72665.95,1
C121215038,1,72547.29,1
C1046167270,1,72547.29,1
C2044300505,1,72389.42,1
C1892199981,1,72389.42,1
C1624457512,1,71921.7,1
C1091824995,1,71921.7,1
C847386551,1,71867.47,1
C1148585610,1,71867.47,1
C2082391847,1,71729.96,1
C1355260176,1,71729.96,1
C967051629,1,71693.42,1
C2145121206,1,71693.42,1
C267842927,1,71666.93,1
C1733725096,1,71666.93,1
C1560648238,1,71554.74,1
C1077131612,1,71554.74,1
C488128368,1,71511.19,1
C1553362573,1,71511.19,1
C1880748813,1,71439.81,1
C1141419100,1,71439.81,1
C2120774041,1,71372.0,1
C634479660,1,71329.73,1
C1773862727,1,71329.73,1
C915515895,1,71323.49,1
C1241045648,1,71323.49,1
C758876302,1,71277.45,1
C1313595384,1,71277.45,1
C859732085,1,71216.62,1
C1126685739,1,71216.62,1
C1273182282,1,70756.72,1
C1046063935,1,70756.72,1
C290062990,1,70753.9,1
C1662149928,1,70753.9,1
C1875866923,1,70696.74,1
C1485351052,1,70696.74,1
C778459251,1,70669.49,1
C770656459,1,70669.49,1
C87092424,1,70382.18,1
C1458984596,1,70382.18,1
C182956313,1,70239.81,1
C1424690592,1,70239.81,1
C453454325,1,70173.64,1
C1964653709,1,70173.64,1
C737412944,1,70125.14,1
C1409481087,1,70125.14,1
C1403933655,1,70072.66,1
C1097630164,1,70072.66,1
C766040403,1,69912.57,1
C1887464213,1,69912.57,1
C1178014735,1,69878.14,1
C105936896,1,69878.14,1
C670607251,1,69724.85,1
C1605514838,1,69724.85,1
C2132856872,1,69077.14,1
C1003619052,1,69077.14,1
C417851521,1,69039.64,1
C1975233272,1,69039.64,1
C328707077,1,68755.57,1
C1994735820,1,68755.57,1
C248138217,1,68536.24,1
C1165543736,1,68536.24,1
C903739271,1,68230.32,1
C433026096,1,68230.32,1
C521660749,1,67921.66,1
C1927485075,1,67921.66,1
C542398643,1,67692.41,1
C465350675,1,67692.41,1
C342413746,1,67653.75,1
C1073000277,1,67653.75,1
C1753733624,1,67299.57,1
C1545339694,1,67299.57,1
C871329563,1,67128.33,1
C813701633,1,67128.33,1
C625044678,1,67050.5,1
C133181668,1,67050.5,1
C930865273,1,66941.04,1
C1284075607,1,66941.04,1
C41452857,1,66643.99,1
C1540253595,1,66643.99,1
C335413710,1,66550.0,1
C1927793477,1,66550.0,1
C263674163,1,66516.2,1
C1729785616,1,66516.2,1
C130229315,1,66448.19,1
C1224889094,1,66448.19,1
C1828742646,1,66188.66,1
C1532114451,1,66188.66,1
C1685608858,1,66066.73,1
C1640218672,1,66066.73,1
C2066417026,1,65761.13,1
C1288737458,1,65761.13,1
C1723740840,1,65494.78,1
C1088639142,1,65494.78,1
C528705657,1,65488.05,1
C1526507740,1,65488.05,1
C1497149627,1,65365.11,1
C1216973714,1,65365.11,1
C1828878126,1,65091.34,1
C1667849082,1,65091.34,1
C92914584,1,64557.77,1
C906325227,1,64557.77,1
C719763224,1,64344.59,1
C572686074,1,64344.59,1
C915237822,1,64319.46,1
C2001058304,1,64319.46,1
C831722456,1,64202.85,1
C1837582167,1,64202.85,1
C801596045,1,64181.21,1
C1173885785,1,64181.21,1
C426812212,1,64083.54,1
C1346372466,1,64083.54,1
C912209557,1,63944.13,1
C816242963,1,63944.13,1
C1925188324,1,63624.08,1
C1089130504,1,63624.08,1
C906449417,1,63440.63,1
C1400720500,1,63440.63,1
C1812552860,1,63416.99,1
C1662241365,1,63416.99,1
C1457990651,1,63262.94,1
C1128985646,1,63262.94,1
C1265655539,1,63210.91,1
C118998348,1,63210.91,1
C268959010,1,63009.43,1
C2129142994,1,63009.43,1
C2103213802,1,62898.81,1
C1880051906,1,62898.81,1
C7749792,1,62372.43,1
C421781202,1,62372.43,1
C563718131,1,62318.91,1
C1810937959,1,62318.91,1
C734451013,1,62297.18,1
C435734396,1,62297.18,1
C708647273,1,62184.44,1
C279130483,1,62184.44,1
C1582805529,1,62134.33,1
C1087953881,1,62134.33,1
C1938348365,1,62091.44,1
C1366367431,1,62091.44,1
C515016195,1,61856.83,1
C1427546569,1,61856.83,1
C2139077916,1,61846.05,1
C2035598878,1,61846.05,1
C2101562170,1,61756.82,1
C1383721742,1,61756.82,1
C551669162,1,61505.06,1
C1045739215,1,61505.06,1
C512979582,1,61487.67,1
C1457751793,1,61487.67,1
C2024262984,1,61470.02,1
C1756737753,1,61470.02,1
C1897901588,1,61178.51,1
C1782100943,1,61178.51,1
C1981402055,1,60891.94,1
C1039809648,1,60891.94,1
C1807010830,1,60726.57,1
C1142308678,1,60646.82,1
C1132157369,1,60646.82,1
C295334131,1,60633.76,1
C2094676196,1,60633.76,1
C277862929,1,60519.74,1
C1378644910,1,60519.74,1
C776823334,1,60516.53,1
C271238521,1,60516.53,1
C214810405,1,60450.18,1
C2011327946,1,60450.18,1
C2133064223,1,60314.32,1
C1103826731,1,60314.32,1
C613117727,1,60274.87,1
C1045414794,1,60274.87,1
C20386359,1,60226.06,1
C1090918715,1,60226.06,1
C543599134,1,59996.12,1
C1743910268,1,59996.12,1
C1714270621,1,59893.41,1
C1435949580,1,59893.41,1
C1822077806,1,59841.44,1
C1799894308,1,59841.44,1
C2144015041,1,59835.0,1
C1262169546,1,59835.0,1
C242913782,1,59829.03,1
C1428596323,1,59829.03,1
C547328121,1,59813.61,1
C1245192492,1,59813.61,1
C1441368122,1,59749.28,1
C1195945883,1,59749.28,1
C934061897,1,59677.48,1
C615508627,1,59677.48,1
C1923665675,1,59649.33,1
C1071460933,1,59649.33,1
C2014793230,1,59628.24,1
C1992468113,1,59628.24,1
C721356209,1,59385.67,1
C1704707395,1,59385.67,1
C552296205,1,59263.88,1
C1620015007,1,59263.88,1
C433418204,1,59250.11,1
C1517088370,1,59250.11,1
C959470338,1,59127.34,1
C1227289239,1,59127.34,1
C1365777468,1,58924.16,1
C1321586264,1,58924.16,1
C1806065948,1,58863.89,1
C1491672544,1,58863.89,1
C91345740,1,58737.53,1
C1684807831,1,58737.53,1
C407576849,1,58521.53,1
C1963548176,1,58521.53,1
C1699367271,1,58058.98,1
C1327043210,1,58058.98,1
C667841585,1,58050.78,1
C151767337,1,58050.78,1
C594018186,1,57734.59,1
C1425266611,1,57734.59,1
C399785222,1,57658.26,1
C1354741031,1,57658.26,1
C1706801590,1,57588.67,1
C1601116919,1,57588.67,1
C610717957,1,57543.34,1
C1595140561,1,57543.34,1
C951398673,1,57512.29,1
C1845834519,1,57512.29,1
C451356274,1,57466.42,1
C1312651725,1,57466.42,1
C2001477258,1,57204.07,1
C149021692,1,57204.07,1
C1648581117,1,57040.65,1
C1341565577,1,57040.65,1
C1678539826,1,56888.23,1
C1655398202,1,56888.23,1
C283472734,1,56847.17,1
C1452040424,1,56847.17,1
C79051264,1,56745.14,1
C1824885183,1,56745.14,1
C1469827455,1,56517.37,1
C1102636619,1,56517.37,1
C582952352,1,56510.5,1
C2141549007,1,56510.5,1
C1296531770,1,56290.17,1
C1160408555,1,56290.17,1
C513190251,1,56231.05,1
C106224220,1,56231.05,1
C577502791,1,56125.55,1
C356699181,1,56125.55,1
C892318279,1,56013.0,1
C1039948957,1,56013.0,1
C1567322020,1,55920.39,1
C1302604885,1,55920.39,1
C836514563,1,55828.87,1
C1263626792,1,55828.87,1
C31746489,1,55740.39,1
C1157817503,1,55740.39,1
C1356062559,1,55539.89,1
C1301961209,1,55539.89,1
C416874775,1,55247.48,1
C204026282,1,55062.46,1
C1203056408,1,55062.46,1
C271249913,1,54994.1,1
C169029118,1,54994.1,1
C1444685915,1,54892.98,1
C1416978417,1,54892.98,1
C246666772,1,54725.54,1
C1327566148,1,54725.54,1
C830041824,1,54652.46,1
C1930074465,1,54652.46,1
C1857371794,1,54584.29,1
C1226907316,1,54584.29,1
C1847735500,1,54583.71,1
C1057362317,1,54583.71,1
C457987066,1,54380.21,1
C1125661425,1,54380.21,1
C2020386791,1,54235.7,1
C1969225780,1,54235.7,1
C431035662,1,53782.87,1
C1270286855,1,53782.87,1
C512420448,1,53340.45,1
C505193884,1,53340.45,1
C26405591,1,53338.82,1
C1516151145,1,53338.82,1
C1331040083,1,53325.6,1
C1131267206,1,53325.6,1
C73348302,1,53315.31,1
C1614619549,1,53315.31,1
C840864986,1,53107.96,1
C370224798,1,53107.96,1
C901438460,1,53062.52,1
C1122850221,1,53062.52,1
C90395861,1,52795.24,1
C250338207,1,52795.24,1
C560235644,1,52689.13,1
C221905096,1,52689.13,1
C830293590,1,52557.21,1
C1009901500,1,52557.21,1
C974759486,1,52541.42,1
C1305749769,1,52541.42,1
C846863842,1,51725.86,1
C823707248,1,51725.86,1
C644722343,1,51589.87,1
C147964877,1,51589.87,1
C1445058573,1,51424.22,1
C1119742908,1,51424.22,1
C327344476,1,51416.07,1
C1417015196,1,51416.07,1
C2107067819,1,51183.25,1
C10748060,1,51183.25,1
C909589798,1,51113.0,1
C1072918822,1,51113.0,1
C574444599,1,50845.13,1
C1253405980,1,50845.13,1
C1464615322,1,50820.71,1
C1399106049,1,50820.71,1
C679530338,1,50722.16,1
C1469155891,1,50722.16,1
C465118409,1,50577.26,1
C258297830,1,50577.26,1
C49597857,1,50523.78,1
C1861429530,1,50279.4,1
C1786899731,1,50279.4,1
C1976548930,1,49966.72,1
C1307176064,1,49966.72,1
C707243062,1,49965.92,1
C1450612627,1,49965.92,1
C1778014932,1,49950.63,1
C1028846036,1,49950.63,1
C49776683,1,49871.73,1
C1412551637,1,49871.73,1
C578681858,1,49571.87,1
C112858734,1,49571.87,1
C881927745,1,49492.39,1
C1646646349,1,49492.39,1
C428290761,1,49434.25,1
C1814019284,1,49434.25,1
C1801110858,1,49423.31,1
C1726957418,1,49423.31,1
C376747351,1,49372.94,1
C214058020,1,49372.94,1
C803239144,1,49210.21,1
C228027702,1,49210.21,1
C477677741,1,49199.2,1
C1153867548,1,49199.2,1
C517854187,1,49076.27,1
C1266647096,1,49076.27,1
C363499391,1,48774.46,1
C342463747,1,48774.46,1
C2005579238,1,48734.24,1
C1433317922,1,48734.24,1
C1093803514,1,48712.12,1
C1034144865,1,48712.12,1
C1679848510,1,48605.54,1
C1563301759,1,48605.54,1
C1249564972,1,48516.87,1
C116841547,1,48516.87,1
C2114078084,1,48442.88,1
C2109905271,1,48442.88,1
C685030137,1,48412.47,1
C1940873838,1,48412.47,1
C590035788,1,48375.02,1
C1767389067,1,48375.02,1
C349802040,1,48340.79,1
C347056727,1,48340.79,1
C677260014,1,48299.77,1
C1346352001,1,48299.77,1
C898533005,1,48266.8,1
C125082490,1,48266.8,1
C1686942753,1,48156.69,1
C160460815,1,48156.69,1
C1884465429,1,48132.52,1
C1693545577,1,48132.52,1
C1965664830,1,48078.85,1
C1734777637,1,48078.85,1
C2097780995,1,47984.43,1
C199895284,1,47984.43,1
C1681024448,1,47721.95,1
C1410391039,1,47721.95,1
C1487365268,1,47662.13,1
C1335840122,1,47662.13,1
C90982543,1,47604.75,1
C305797436,1,47604.75,1
C72626966,1,47061.52,1
C1853850752,1,47061.52,1
C724484152,1,46973.96,1
C1218759117,1,46973.96,1
C1650668671,2,46972.83,2
C96624580,1,46779.04,1
C390829633,1,46779.04,1
C585824951,1,46661.03,1
C58256247,1,46661.03,1
C797035468,1,46291.81,1
C1411993803,1,46291.81,1
C1459561697,1,46190.9,1
C1402116137,1,46190.9,1
C1553982195,1,46130.88,1
C1384446029,1,46130.88,1
C1721637972,1,46081.45,1
C1072793235,1,46081.45,1
C878074974,1,46073.56,1
C152501477,1,46073.56,1
C1174357565,1,46072.33,1
C1035155877,1,46072.33,1
C448797974,1,45890.12,1
C1815388266,1,45890.12,1
C218393296,1,45807.51,1
C1099066639,1,45807.51,1
C854630819,1,45758.71,1
C1328313675,1,45758.71,1
C527429443,1,45271.85,1
C1616201785,1,45271.85,1
C209901373,1,45116.24,1
C1705990393,1,45116.24,1
