nameOrig,fraud_txn_count,fraud_amount,unique_receivers
C1976361494,1,114308.2,1
C1112871969,1,114308.2,1
C731677275,1,114253.58,1
C1773596823,1,114253.58,1
C862388637,1,114169.66,1
C1069101318,1,114169.66,1
C1235786818,1,114149.44,1
C1157446475,1,114149.44,1
C305323219,1,114017.19,1
C1785967281,1,114017.19,1
C1921639115,1,113921.02,1
C1256441971,1,113921.02,1
C973342461,1,113829.89,1
C1130541030,1,113829.89,1
C825596697,1,113687.0,1
C379022466,1,113687.0,1
C605744517,1,113614.57,1
C134880961,1,113614.57,1
C311401803,1,113447.92,1
C1407322771,1,113447.92,1
C468244226,1,113360.8,1
C1586678377,1,113360.8,1
C371645181,1,113338.99,1
C226697568,1,113338.99,1
C403276933,1,113336.41,1
C1184786020,1,113336.41,1
C20934995,1,113309.55,1
C1936469791,1,113309.55,1
C1707545075,1,113273.1,1
C1323930150,1,113273.1,1
C898478782,1,112988.36,1
C1716123140,1,112988.36,1
C527712265,1,112958.85,1
C507000655,1,112958.85,1
C85943381,1,112835.43,1
C1846913649,1,112835.43,1
C994276793,1,112668.54,1
C1673728989,1,112668.54,1
C567378649,1,112656.24,1
C260785530,1,112656.24,1
C124687089,1,112486.46,1
C351362934,1,112363.33,1
C1783698648,1,112363.33,1
C609821524,1,112280.88,1
C328975820,1,111764.7,1
C1233092662,1,111764.7,1
C176907849,1,111467.61,1
C1661252377,1,111467.61,1
C873843844,1,111033.79,1
C628538240,1,111033.79,1
C307234825,1,110528.53,1
C2014517092,1,110528.53,1
C823542906,1,110457.0,1
C1134044412,1,110457.0,1
C753670111,1,110344.11,1
C1641368956,1,110344.11,1
C924291724,1,109525.67,1
C1677074645,1,109525.67,1
C984153855,1,109401.88,1
C2037269206,1,109401.88,1
C215685392,1,109028.8,1
C1835596211,1,109028.8,1
C1746722810,1,109008.53,1
C1551236270,1,109008.53,1
C1444273015,1,108994.49,1
C1309155420,1,108994.49,1
C829027470,1,108783.2,1
C656154265,1,108783.2,1
C522404571,1,108779.53,1
C1983454169,1,108779.53,1
C558746350,1,108755.28,1
C172956459,1,108755.28,1
C1861301059,1,108560.06,1
C1798273837,1,108560.06,1
C466016751,1,108240.74,1
C1417837233,1,108240.74,1
C586432166,1,108213.6,1
C1360735702,1,108213.6,1
C466412897,1,107834.85,1
C1121795717,1,107834.85,1
C562878740,1,107773.49,1
C25081130,1,107773.49,1
C1782019043,1,107732.98,1
C110351076,1,107732.98,1
C564631760,1,107363.54,1
C1926290864,1,107363.54,1
C937130374,1,107351.33,1
C1345101920,1,107351.33,1
C216622685,1,107320.81,1
C1750249599,1,107320.81,1
C172453788,1,107246.03,1
C1311270979,1,107246.03,1
C2059976574,1,107188.41,1
C1876689114,1,107188.41,1
C65259597,1,107128.17,1
C596998655,1,107128.17,1
C1154596153,1,106850.22,1
C1061461549,1,106850.22,1
C219983545,1,106681.18,1
C1867725412,1,106681.18,1
C666474898,1,106673.26,1
C160197221,1,106673.26,1
C836610580,1,106654.67,1
C1032151084,1,106654.67,1
C971898032,1,106642.43,1
C2073914981,1,106642.43,1
C1647085354,1,106601.15,1
C1575202335,1,106601.15,1
C476725832,1,106596.14,1
C1914252459,1,106596.14,1
C2085819511,1,106584.32,1
C1375184391,1,106584.32,1
C844080619,1,106460.7,1
C432380223,1,106460.7,1
C70399641,1,106434.23,1
C1639510217,1,106434.23,1
C1767695983,1,106290.68,1
C1300397389,1,106290.68,1
C565737303,1,105903.18,1
C2086760344,1,105903.18,1
C261904702,1,105861.07,1
C1311418994,1,105861.07,1
C1982717014,1,105859.41,1
C1163445011,1,105859.41,1
C2118754392,1,105733.45,1
C1248586428,1,105733.45,1
C1390328972,1,105491.11,1
C1383213814,1,105491.11,1
C1948033294,1,105269.81,1
C1910128336,1,105269.81,1
C41608153,1,105097.16,1
C1066191297,1,105097.16,1
C1606701810,1,105080.35,1
C1603667010,1,105080.35,1
C1844789908,1,104957.85,1
C1731531059,1,104957.85,1
C952245558,1,104171.37,1
C1321085787,1,104171.37,1
C82400750,1,103949.5,1
C259198981,1,103949.5,1
C488038887,1,103909.1,1
C1648943042,1,103909.1,1
C225886337,1,103368.58,1
C1773981009,1,103368.58,1
C1442918145,1,103124.43,1
C1284973829,1,103124.43,1
C1792169870,1,103078.52,1
C1724879922,1,103078.52,1
C383698470,1,103056.0,1
C1859440956,1,103056.0,1
C44492718,1,103053.5,1
C2095247665,1,103053.5,1
C488688199,1,102945.99,1
C1847949987,1,102945.99,1
C231882139,1,102750.55,1
C1347259085,1,102750.55,1
C69058368,1,102660.35,1
C1381052482,1,102660.35,1
C287402036,1,102464.68,1
C1418607659,1,102464.68,1
C398698821,1,102371.12,1
C1876954807,1,102371.12,1
C525941534,1,102256.57,1
C107359610,1,102256.57,1
C2034388364,1,102229.91,1
C1177644570,1,102229.91,1
C61378648,1,102009.37,1
C284996828,1,102009.37,1
C612571830,1,101903.69,1
C1615802716,1,101903.69,1
C295983306,1,101515.68,1
C1732619853,1,101515.68,1
C961768451,1,101408.84,1
C411677025,1,101408.84,1
C662060364,1,101392.92,1
C1484407499,1,101392.92,1
C289774611,1,101081.12,1
C1510063116,1,101081.12,1
C220889953,1,101013.32,1
C108505415,1,101013.32,1
C1892976179,1,100840.93,1
C1044963294,1,100840.93,1
C1991632436,1,100762.66,1
C1956153876,1,100762.66,1
C1558137654,1,100433.21,1
C1110061558,1,100433.21,1
C91676568,1,100109.03,1
C1626206684,1,100109.03,1
C1704281751,1,99808.45,1
C1266810248,1,99808.45,1
C832632407,1,99804.21,1
C1507425554,1,99804.21,1
C205447867,1,99793.9,1
C1996420000,1,99793.9,1
C387067753,1,99656.93,1
C322712513,1,99656.93,1
C1514527764,1,99458.21,1
C1220506270,1,99458.21,1
C506132962,1,99316.36,1
C1707526700,1,99316.36,1
C193359947,1,99168.97,1
C1708206894,1,99168.97,1
C334746460,1,99165.12,1
C1168340170,1,99165.12,1
C831891422,1,99139.27,1
C457849577,1,99139.27,1
C1764838564,1,98918.12,1
C1472915289,1,98918.12,1
C1955555137,1,98897.07,1
C1819955276,1,98897.07,1
C1777704750,1,98736.52,1
C1301301419,1,98736.52,1
C982480526,1,98692.72,1
C782313486,1,98692.72,1
C1536726589,1,98634.75,1
C1042347270,1,98634.75,1
C1725698995,1,98533.36,1
C158107146,1,98533.36,1
C1671141457,1,98099.07,1
C1586252817,1,98099.07,1
C939463498,1,98086.09,1
C1471407934,1,98086.09,1
C1843517598,1,98050.29,1
C1194075950,1,98050.29,1
C36219059,1,97091.24,1
C1623240836,1,97091.24,1
C289651123,1,96989.06,1
C1198991662,1,96989.06,1
C1573553725,1,96640.12,1
C1384674068,1,96640.12,1
C1496296182,1,96474.91,1
C1171171367,1,96474.91,1
C1997179270,1,96286.54,1
C1921354292,1,96286.54,1
C947728507,1,95428.32,1
C315040579,1,95348.33,1
C1084653539,1,95348.33,1
C909629490,1,95267.81,1
C1426688213,1,95267.81,1
C727037964,1,95235.46,1
C1020268899,1,95235.46,1
C492567713,1,95105.01,1
C1098333645,1,95105.01,1
C1691381242,1,95064.86,1
C1633870313,1,95064.86,1
C919387676,1,94613.12,1
C776792146,1,94613.12,1
C86775572,1,94431.98,1
C625726422,1,94431.98,1
C1451318490,1,94372.61,1
C1967440853,1,94261.84,1
C1350141268,1,94261.84,1
C1879397053,1,93884.26,1
C1105988166,1,93884.26,1
C481501970,1,93810.76,1
C1190429229,1,93810.76,1
C549532314,1,93732.16,1
C394514690,1,93732.16,1
C2026988003,1,93708.08,1
C1961462309,1,93708.08,1
C948820574,1,93581.19,1
C750171680,1,93581.19,1
C1834440439,1,93483.23,1
C1773649560,1,93483.23,1
C1518273469,1,93459.89,1
C1250676021,1,93459.89,1
C714048857,1,93253.25,1
C276457586,1,93253.25,1
C517122648,1,93083.27,1
C1904979167,1,93083.27,1
C786761311,1,92735.71,1
C1351323617,1,92735.71,1
C906878138,1,92641.52,1
C51780378,1,92641.52,1
C1699397290,1,92545.17,1
C144515719,1,92545.17,1
C987947557,1,92145.4,1
C1372492756,1,92145.4,1
C961544544,1,92057.19,1
C1953680528,1,92057.19,1
C784347509,1,92043.22,1
C1046754068,1,92043.22,1
C448834198,1,92001.22,1
C1206556898,1,92001.22,1
C2076485043,1,91882.6,1
C1017446599,1,91882.6,1
C1841119507,1,91691.75,1
C1715084286,1,91691.75,1
C7511880,1,91655.26,1
C1578360070,1,91655.26,1
C618768599,1,91637.51,1
C1556025752,1,91637.51,1
C1794988731,1,90915.0,1
C1651029918,1,90915.0,1
C1977671601,1,90346.05,1
C1877543118,1,90346.05,1
C151033820,1,90204.54,1
C1295812229,1,90204.54,1
C2144761776,1,90026.9,1
C157425928,1,90026.9,1
C1956260349,1,89846.18,1
C1846352477,1,89846.18,1
C795915077,1,89845.29,1
C1281420811,1,89845.29,1
C988422154,1,89657.36,1
C136634417,1,89657.36,1
C74534388,1,89631.24,1
C1938531779,1,89631.24,1
C53932340,1,89596.79,1
C1585320500,1,89596.79,1
C1022920965,1,89571.46,1
C1484193833,1,89303.18,1
C1076967657,1,89303.18,1
C2128547053,1,89014.32,1
C1517105060,1,89014.32,1
C1502031409,1,88748.63,1
C1144789769,1,88748.63,1
C796414235,1,88649.1,1
C1043173812,1,88649.1,1
C871094830,1,88424.06,1
C2132033219,1,88424.06,1
C2018119916,1,88099.88,1
C16417256,1,88099.88,1
C927181710,1,87999.25,1
C409531429,1,87999.25,1
C1218269262,1,87698.36,1
C1054999314,1,87698.36,1
C1784205179,1,87660.69,1
C1371078457,1,87660.69,1
C890173337,1,87622.5,1
C344677665,1,87622.5,1
C862377395,1,87541.41,1
C491289068,1,87541.41,1
C171722567,1,87438.83,1
C1204602597,1,87438.83,1
C424245549,1,87381.78,1
C1133621753,1,87381.78,1
C790263218,1,87219.11,1
C1011829657,1,87219.11,1
C817565031,1,87167.88,1
C1618990848,1,87167.88,1
C317224032,1,86848.88,1
C1897080488,1,86848.88,1
C2116603253,1,86258.11,1
C1449357986,1,86258.11,1
C1765660975,1,86170.94,1
C111341928,1,86170.94,1
C2018450953,1,86111.65,1
C1793151553,1,86111.65,1
C1844941220,1,86070.17,1
C1699873763,1,86070.17,1
C1363187770,1,86002.09,1
C1114344856,1,86002.09,1
C588765630,1,85637.08,1
C1809932675,1,85637.08,1
C873337141,1,85408.24,1
C1773883691,1,85408.24,1
C558400671,1,85354.69,1
C158801009,1,85354.69,1
C652160524,1,85303.24,1
C2043137760,1,85303.24,1
C362343173,1,85113.85,1
C1758241116,1,85113.85,1
C1219414151,1,85017.99,1
C1028321067,1,85017.99,1
C528998506,1,84771.55,1
C353441050,1,84771.55,1
C1976888667,1,84703.87,1
C1821651825,1,84703.87,1
C1511318638,1,84480.05,1
C144024686,1,84480.05,1
C1963429607,1,84312.29,1
C1386334187,1,84312.29,1
C1694088723,1,84196.79,1
C1271945104,1,84196.79,1
C503145512,1,84174.31,1
C1766174104,1,84174.31,1
C579843849,1,84007.22,1
C2028520999,1,84007.22,1
C522399382,1,82971.91,1
C1603043156,1,82971.91,1
C712970415,1,82869.09,1
C1143635966,1,82869.09,1
C474735735,1,82806.2,1
C1327670146,1,82806.2,1
C447204018,1,82767.31,1
C1447707746,1,82767.31,1
C1547608919,1,82764.07,1
C1026137221,1,82764.07,1
C342734200,1,82750.0,1
C1893124712,1,82750.0,1
C163966870,1,82665.47,1
C1241022919,1,82665.47,1
C1771024241,1,82648.3,1
C11779770,1,82648.3,1
C1271662433,1,82535.57,1
C1234776614,1,82535.57,1
C728143038,1,82527.13,1
C538871976,1,82527.13,1
C364720575,1,82504.16,1
C149758209,1,82504.16,1
C385209439,1,82209.71,1
C2014216295,1,82209.71,1
C1458675534,1,82112.74,1
C106888185,1,82112.74,1
C1861680707,1,81867.07,1
C1128786535,1,81867.07,1
C1513636547,1,81814.51,1
C1253505157,1,81814.51,1
C712250463,1,81677.17,1
C1623831712,1,81677.17,1
C656541323,1,81278.73,1
C58339720,1,81278.73,1
C2103928178,1,81244.31,1
C1454763398,1,81244.31,1
C603998134,1,81216.23,1
C1904718336,1,81216.23,1
C2065836466,1,80885.48,1
C1191502221,1,80885.48,1
C782267522,1,80800.21,1
C1531072167,1,80800.21,1
C1839358501,1,80397.86,1
C1111928189,1,80397.86,1
C353864059,1,80336.26,1
C193216124,1,80336.26,1
C421862868,1,79938.47,1
C1076544980,1,79938.47,1
C812331836,1,79717.14,1
C1726453809,1,79717.14,1
C520405565,1,79712.37,1
C1646350355,1,79712.37,1
C149676565,1,79594.91,1
C1091619735,1,79594.91,1
C438236992,1,79581.24,1
C272466753,1,79581.24,1
C98463296,1,79446.06,1
C401144837,1,79446.06,1
C2043684094,1,79441.66,1
C1915179121,1,79441.66,1
C1399341304,1,79323.25,1
C1153823414,1,79323.25,1
C1720013416,1,79076.14,1
C1052814036,1,79076.14,1
C838045354,1,79039.81,1
C1468845762,1,79039.81,1
C1746844617,1,79031.41,1
C1561180721,1,79031.41,1
C688380113,1,78810.3,1
C168746534,1,78810.3,1
C1993214834,1,78741.64,1
C1482114822,1,78741.64,1
C800929462,1,78357.77,1
C1648787789,1,78357.77,1
C524658055,1,78028.89,1
C1141684760,1,78028.89,1
C834571675,1,77773.14,1
C598573300,1,77773.14,1
C690969509,1,77710.4,1
C286492839,1,77710.4,1
C494375447,1,76960.91,1
C1266701138,1,76960.91,1
C851990266,1,76732.89,1
C1422736429,1,76732.89,1
C2015533974,1,76646.05,1
C1873858924,1,76646.05,1
C1404020862,1,76642.85,1
C1199647031,1,76642.85,1
C47767227,1,76640.82,1
C1716897320,1,76640.82,1
C1588297046,1,76582.23,1
C1426319616,1,76582.23,1
C2032238862,1,76548.48,1
C2008095547,1,76548.48,1
C376760344,1,76200.04,1
C225711699,1,76200.04,1
C479649158,1,76133.19,1
C1871273131,1,76133.19,1
C2133141202,1,75734.99,1
C109260257,1,75734.99,1
C407555849,1,75708.87,1
C2107705166,1,75708.87,1
C807173004,1,75659.33,1
C1659770923,1,75659.33,1
C1749493036,1,75480.15,1
C1211718725,1,75480.15,1
C209058213,1,75113.49,1
C1914910500,1,75113.49,1
C702607900,1,74921.74,1
C1335541144,1,74921.74,1
C865504538,1,74854.93,1
C696765995,1,74854.93,1
C1683055902,1,74804.24,1
C1239771149,1,74804.24,1
C467552015,1,74709.4,1
C171758172,1,74709.4,1
C841535427,1,74581.07,1
C609725895,1,74581.07,1
C1453762991,1,74447.11,1
C1287857685,1,74447.11,1
C694879733,1,74436.56,1
C1022475357,1,74436.56,1
C146952243,1,74177.92,1
C1294027751,1,74177.92,1
C2046853066,1,74076.48,1
C1589254614,1,74076.48,1
C1995894884,1,73946.79,1
C1524577993,1,73946.79,1
C730317157,1,73929.99,1
C652139882,1,73929.99,1
C1632654111,1,73599.57,1
C1559180710,1,73599.57,1
C2131112952,1,73561.74,1
C1361675449,1,73561.74,1
C1886191658,1,73486.8,1
C1621868910,1,73486.8,1
C486475029,1,73328.47,1
C2118127422,1,73328.47,1
C1808244239,1,73110.82,1
C1141317489,1,73110.82,1
C627366177,1,73064.41,1
C1088641911,1,73064.41,1
C950160827,1,73053.41,1
C1113510889,1,73053.41,1
C538641339,1,73051.02,1
C257009232,1,73051.02,1
C1722101892,1,72955.08,1
C1464408178,1,72955.08,1
C1861496569,1,72901.03,1
C1596300422,1,72901.03,1
C1080600836,1,72878.02,1
C1068111301,1,72878.02,1
C500674930,1,72782.82,1
C1431303574,1,72782.82,1
C1614200747,1,72665.95,1
C1181122051,1,72665.95,1
C759761137,1,72547.29,1
C1087665354,1,72547.29,1
C369360182,1,72389.42,1
C2090432901,1,72389.42,1
C889125918,1,71921.7,1
C1795660313,1,71921.7,1
C628578638,1,71867.47,1
C1544214940,1,71867.47,1
C185217434,1,71729.96,1
C1502070032,1,71729.96,1
C1845753498,1,71693.42,1
C1103482150,1,71693.42,1
C1927136049,1,71666.93,1
C1545632149,1,71666.93,1
C1625817062,1,71554.74,1
C118393699,1,71554.74,1
C743231238,1,71511.19,1
C5272295,1,71511.19,1
C170506678,1,71439.81,1
C1458525982,1,71439.81,1
C33339986,1,71372.0,1
C313736303,1,71372.0,1
C872768364,1,71329.73,1
C216292279,1,71329.73,1
C972303876,1,71323.49,1
C1822929160,1,71323.49,1
C1811434259,1,71277.45,1
C1309821311,1,71277.45,1
C2104908972,1,71216.62,1
C1028741158,1,71216.62,1
C2042587270,1,70756.72,1
C1829042347,1,70756.72,1
C1421336308,1,70753.9,1
C1183327640,1,70753.9,1
C947315292,1,70696.74,1
C40915366,1,70696.74,1
C889625469,1,70669.49,1
C1174372985,1,70669.49,1
C809677827,1,70382.18,1
C1251317715,1,70382.18,1
C867506541,1,70239.81,1
C731157772,1,70239.81,1
C814413517,1,70173.64,1
C1106741895,1,70173.64,1
C292281038,1,70125.14,1
C1284814177,1,70125.14,1
C739431473,1,70072.66,1
C1634834967,1,70072.66,1
C301833514,1,69912.57,1
C1854018757,1,69912.57,1
C656179758,1,69878.14,1
C1182199361,1,69878.14,1
C50671778,1,69724.85,1
C1102964425,1,69724.85,1
C2075375102,1,69077.14,1
C2069569209,1,69077.14,1
C922622756,1,69039.64,1
C1130163945,1,69039.64,1
C1983934079,1,68755.57,1
C1864986190,1,68755.57,1
C449838957,1,68536.24,1
C1139422478,1,68536.24,1
C1908083976,1,68230.32,1
C1513903676,1,68230.32,1
C244092764,1,67921.66,1
C1120272474,1,67921.66,1
C1608782511,1,67692.41,1
C1373191789,1,67692.41,1
C277332716,1,67653.75,1
C1875243671,1,67653.75,1
C645678075,1,67299.57,1
C163185950,1,67299.57,1
C499091192,1,67128.33,1
C489879149,1,67128.33,1
C1650479654,1,67050.5,1
C1343549154,1,67050.5,1
C832223915,1,66941.04,1
C698551144,1,66941.04,1
C1532111392,1,66643.99,1
C1502782512,1,66643.99,1
C550781139,1,66550.0,1
C1257904471,1,66550.0,1
C682356990,1,66516.2,1
C277947802,1,66516.2,1
C774736612,1,66448.19,1
C1788535052,1,66448.19,1
C1737756635,1,66188.66,1
C1129139063,1,66188.66,1
C1980530073,1,66066.73,1
C1566921402,1,66066.73,1
C845507735,1,65761.13,1
C1565735619,1,65761.13,1
C504273308,1,65494.78,1
C1340594574,1,65494.78,1
C236875489,1,65488.05,1
C1137669976,1,65488.05,1
C716606813,1,65365.11,1
C2066901889,1,65365.11,1
C1854275574,1,65091.34,1
C1422056911,1,65091.34,1
C832155685,1,64557.77,1
C1662040818,1,64557.77,1
C47624520,1,64344.59,1
C1334187064,1,64344.59,1
C444350674,1,64319.46,1
C1525181002,1,64319.46,1
C357338686,1,64202.85,1
C164529897,1,64202.85,1
C328238019,1,64181.21,1
C2122561509,1,64181.21,1
C1268763135,1,64083.54,1
C1212154134,1,64083.54,1
C963749685,1,63944.13,1
C339788148,1,63944.13,1
C431038121,1,63624.08,1
C1872359745,1,63624.08,1
C1431701654,1,63440.63,1
C1047682756,1,63440.63,1
C994950684,1,63416.99,1
C778071008,1,63416.99,1
C1693403052,1,63262.94,1
C1275005774,1,63262.94,1
C389894341,1,63210.91,1
C1361619963,1,63210.91,1
C289965777,1,63009.43,1
C1562667189,1,63009.43,1
C1958431275,1,62898.81,1
C1544409722,1,62898.81,1
C2003289304,1,62372.43,1
C1915659563,1,62372.43,1
C57496265,1,62318.91,1
C2133585452,1,62318.91,1
C1597957921,1,62297.18,1
C1565612524,1,62297.18,1
C921483031,1,62184.44,1
C562520723,1,62184.44,1
C1710515368,1,62134.33,1
C1079384969,1,62134.33,1
C979329781,1,62091.44,1
C1985338048,1,62091.44,1
C674575230,1,61856.83,1
C2036267010,1,61856.83,1
C1809717536,1,61846.05,1
C1010063091,1,61846.05,1
C213016310,1,61756.82,1
C1415217064,1,61756.82,1
C1939346378,1,61505.06,1
C1590661770,1,61505.06,1
C825902720,1,61487.67,1
C2064498880,1,61487.67,1
C1928586113,1,61470.02,1
C1521065276,1,61470.02,1
C216625470,1,61178.51,1
C1635325265,1,61178.51,1
C1858182940,1,60891.94,1
C1227057537,1,60891.94,1
C840095827,1,60726.57,1
C383882703,1,60726.57,1
C16325193,1,60646.82,1
C1591547495,1,60646.82,1
C1782791756,1,60633.76,1
C1469444378,1,60633.76,1
C982551468,1,60519.74,1
C1270223061,1,60519.74,1
C204723850,1,60516.53,1
C1241672000,1,60516.53,1
C2059535727,1,60450.18,1
C1506215501,1,60450.18,1
C1597827743,1,60314.32,1
C1209135917,1,60314.32,1
C609191731,1,60274.87,1
C1411378743,1,60274.87,1
C415054779,1,60226.06,1
C1894714904,1,60226.06,1
C690114477,1,59996.12,1
C1938899713,1,59996.12,1
C723840682,1,59893.41,1
C1284144520,1,59893.41,1
C1440545718,1,59841.44,1
C1061422162,1,59841.44,1
C1568400442,1,59835.0,1
C1020461364,1,59835.0,1
C985240759,1,59829.03,1
C1674654247,1,59829.03,1
C1934910898,1,59813.61,1
C1784961866,1,59813.61,1
C416033450,1,59749.28,1
C1200211692,1,59749.28,1
C1489751550,1,59677.48,1
C1468095473,1,59677.48,1
C452081223,1,59649.33,1
C1049687775,1,59649.33,1
C1826008632,1,59628.24,1
C1046546525,1,59628.24,1
C1765315298,1,59385.67,1
C1275373422,1,59385.67,1
C2141452552,1,59263.88,1
C1129374442,1,59263.88,1
C671542977,1,59250.11,1
C1845085414,1,59250.11,1
C780368561,1,59127.34,1
C1444290021,1,59127.34,1
C475096619,1,58924.16,1
C1141510718,1,58924.16,1
C678401003,1,58863.89,1
C1649037642,1,58863.89,1
C517543393,1,58737.53,1
C185461868,1,58737.53,1
C1994097574,1,58521.53,1
C1367937262,1,58521.53,1
C625520344,1,58058.98,1
C155431672,1,58058.98,1
C1136541649,1,58050.78,1
C1057925060,1,58050.78,1
C2120940829,1,57734.59,1
C1281057632,1,57734.59,1
C855053423,1,57658.26,1
C485976806,1,57658.26,1
C213845553,1,57588.67,1
C1367270224,1,57588.67,1
C308228373,1,57543.34,1
C1164351211,1,57543.34,1
C199493859,1,57512.29,1
C1895502968,1,57512.29,1
C327529413,1,57466.42,1
C1927883034,1,57466.42,1
C947854102,1,57204.07,1
C2080854887,1,57204.07,1
C839142171,1,57040.65,1
C1257271049,1,57040.65,1
C385055273,1,56888.23,1
C1889751415,1,56888.23,1
C960265779,1,56847.17,1
C352513989,1,56847.17,1
C872526349,1,56745.14,1
C526144262,1,56745.14,1
C52614586,1,56517.37,1
C2046050262,1,56517.37,1
C956959892,1,56510.5,1
C177838089,1,56510.5,1
C873811972,1,56290.17,1
C1206601325,1,56290.17,1
C615216082,1,56231.05,1
C289350716,1,56231.05,1
C418875558,1,56125.55,1
C1712457269,1,56125.55,1
C1536825643,1,56013.0,1
C1171108615,1,56013.0,1
C588214650,1,55920.39,1
C1899996143,1,55920.39,1
C76954571,1,55828.87,1
C1170472326,1,55828.87,1
C931224089,1,55740.39,1
C1190793859,1,55740.39,1
C923707754,1,55539.89,1
C1066149498,1,55539.89,1
C355084897,1,55247.48,1
C1873632807,1,55247.48,1
C983142202,1,55062.46,1
C960647528,1,55062.46,1
C1437857188,1,54994.1,1
C126342805,1,54994.1,1
C272031055,1,54892.98,1
C1978786060,1,54892.98,1
C65923557,1,54725.54,1
C504247900,1,54725.54,1
C43545501,1,54652.46,1
C1674778854,1,54652.46,1
C361669345,1,54584.29,1
C181783158,1,54584.29,1
C288327856,1,54583.71,1
C1580268172,1,54583.71,1
C910554500,1,54380.21,1
C1509680221,1,54380.21,1
C898552679,1,54235.7,1
C725405279,1,54235.7,1
C1507289159,1,53782.87,1
C1245242026,1,53782.87,1
C778841349,1,53340.45,1
C1728402348,1,53340.45,1
C671943963,1,53338.82,1
C1248176014,1,53338.82,1
C270550084,1,53325.6,1
C1591981184,1,53325.6,1
C914459666,1,53315.31,1
C810591075,1,53315.31,1
C1568950252,1,53107.96,1
C1398662623,1,53107.96,1
C530884257,1,53062.52,1
C146522698,1,53062.52,1
C942132935,1,52795.24,1
C1228128908,1,52795.24,1
C2024128077,1,52689.13,1
C1381675569,1,52689.13,1
C483094763,1,52557.21,1
C437611850,1,52557.21,1
C2040719079,1,52541.42,1
C174237554,1,52541.42,1
C659685895,1,51725.86,1
C141049972,1,51725.86,1
C1614655562,1,51589.87,1
C1467642521,1,51589.87,1
C1977213426,1,51424.22,1
C1887135298,1,51424.22,1
C1275321415,1,51416.07,1
C1252081364,1,51416.07,1
C1783931496,1,51183.25,1
C1702286599,1,51183.25,1
C1241305776,1,51113.0,1
C109032105,1,51113.0,1
C835169130,1,50845.13,1
C267854618,1,50845.13,1
C774406325,1,50820.71,1
C1462162029,1,50820.71,1
C870531652,1,50722.16,1
C688111556,1,50722.16,1
C1316214248,1,50577.26,1
C1270665617,1,50577.26,1
C1711085884,1,50523.78,1
C1539163115,1,50523.78,1
C732624402,1,50279.4,1
C260298539,1,50279.4,1
C840664227,1,49966.72,1
C1966319241,1,49966.72,1
C641294007,1,49965.92,1
C2139042212,1,49965.92,1
C1528504862,1,49950.63,1
C1012366293,1,49950.63,1
C981772775,1,49871.73,1
C1236485428,1,49871.73,1
C1966331810,1,49571.87,1
C117760847,1,49571.87,1
C865443324,1,49492.39,1
C442653315,1,49492.39,1
C267476912,1,49434.25,1
C1228479409,1,49434.25,1
C770927537,1,49423.31,1
C329967562,1,49423.31,1
C2020102800,1,49372.94,1
C1918133252,1,49372.94,1
C1587381716,1,49210.21,1
C10982843,1,49210.21,1
C929319226,1,49199.2,1
C1187062508,1,49199.2,1
C955833247,1,49076.27,1
C282770927,1,49076.27,1
C479368139,1,48774.46,1
C1177659319,1,48774.46,1
C1897399258,1,48734.24,1
C1051865605,1,48734.24,1
C356205172,1,48712.12,1
C1730244452,1,48712.12,1
C1975630397,1,48605.54,1
C1685971043,1,48605.54,1
C982362402,1,48516.87,1
C226017456,1,48516.87,1
C1706094385,1,48442.88,1
C1112979339,1,48442.88,1
C1804135110,1,48412.47,1
C1388837580,1,48412.47,1
C920803432,1,48375.02,1
C1894578299,1,48375.02,1
C1229636623,1,48340.79,1
C1078822434,1,48340.79,1
C481315574,1,48299.77,1
C314117712,1,48299.77,1
C790635066,1,48266.8,1
C1899102939,1,48266.8,1
C2044046492,1,48156.69,1
C1285235130,1,48156.69,1
C948664431,1,48132.52,1
C1486866728,1,48132.52,1
C80387919,1,48078.85,1
C468213080,1,48078.85,1
C790140463,1,47984.43,1
C276886611,1,47984.43,1
C528875207,1,47721.95,1
C368987822,1,47721.95,1
C1611252661,1,47662.13,1
C1447139298,1,47662.13,1
C2000554680,1,47604.75,1
C1972288489,1,47604.75,1
C964153442,1,47061.52,1
C1390208933,1,47061.52,1
C1388934597,1,46973.96,1
C1365004104,1,46973.96,1
C954160536,1,46779.04,1
C664202020,1,46779.04,1
C379326181,1,46661.03,1
C1969042957,1,46661.03,1
C68542606,1,46291.81,1
C1608445918,1,46291.81,1
C2067653411,1,46190.9,1
C160168142,1,46190.9,1
C1862849619,1,46130.88,1
C1045907901,1,46130.88,1
C156864267,1,46081.45,1
C1009233877,1,46081.45,1
C1488400986,1,46073.56,1
C1249464392,1,46073.56,1
C1599191169,1,46072.33,1
C1532133480,1,46072.33,1
C964390275,1,45890.12,1
C541466200,1,45890.12,1
C981996349,1,45807.51,1
C958487787,1,45807.51,1
C959463249,1,45758.71,1
C454963917,1,45758.71,1
C2057797075,1,45271.85,1
C1007340530,1,45271.85,1
C1739041636,1,45116.24,1
C172426650,1,45116.24,1
C978467011,1,45077.1,1
C495624893,1,45077.1,1
C1832009183,1,45053.05,1
C108008113,1,45053.05,1
C1797253023,1,44946.2,1
C1504640849,1,44946.2,1
C589374615,1,44829.81,1
C1812532920,1,44829.81,1
C521758644,1,44733.5,1
C1363437677,1,44733.5,1
C259533000,1,44577.32,1
C2086578644,1,44577.32,1
